MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
12,3,4.260984651952867,9.312535884290853,1,2,1,1,1,0,1,9,2,1,3,5,5,4,39,39,0,0,6,6,2,232.0,3,3,2,3,3,3,5,562,2,1,29,6.665683717782408,2,5,1,3,7.063903961472068,800,0,7.585281078639126,0,1,2,1,4,1,3,7,1,1,1,3,39.0,2,2,530,3,3,2,305,189,0,0,0,0,0,3,1,1,9,2,3,1,0,0
9,3,4.406719247264253,9.177093778182547,1,2,0,1,1,2,0,10,2,1,3,3,6,5,26,25,2,0,6,7,1,0.0,3,3,4,4,3,1,6,338,1,0,702,6.947937068614969,2,3,1,3,7.001245622069476,0,0,7.001245622069476,0,0,2,0,3,1,3,6,4,0,0,3,24.0,1,2,480,3,3,2,0,0,0,0,0,0,0,4,2,0,5,2,3,0,0,0
5,3,4.219507705176107,9.42181611842271,1,0,0,1,1,2,0,3,2,1,3,1,6,8,89,9,0,0,1,1,1,0.0,3,3,1,3,2,2,1,0,1,0,684,6.529418838262226,2,4,1,3,6.529418838262226,512,0,7.087573705557973,0,0,1,0,3,1,4,7,4,0,0,1,4.0,1,2,528,3,3,2,0,46,0,0,0,0,0,4,1,1,8,1,3,0,0,0
5,3,4.260984651952867,9.521568058002977,1,2,0,1,1,0,0,6,2,1,3,1,5,5,48,48,0,0,3,2,1,0.0,4,4,2,3,3,1,5,57,4,1,554,6.959398512133975,2,5,1,3,7.133295954896068,668,0,7.560601162768557,1,0,2,0,4,1,4,8,4,1,4,3,48.0,1,2,451,3,3,2,0,0,0,0,0,0,0,0,2,0,7,2,3,1,0,0
3,3,4.31748811353631,9.480520169291822,1,2,1,1,1,0,0,8,2,1,1,3,5,5,43,43,0,0,6,6,2,108.0,3,3,2,3,3,1,2,231,1,0,1497,7.455298485683291,2,3,1,3,7.455298485683291,0,0,7.455298485683291,0,0,2,0,6,2,3,10,4,0,0,1,21.0,1,2,576,3,3,2,0,0,0,0,0,0,0,0,2,0,11,2,3,0,0,0
12,3,4.330733340286331,9.156306483483696,1,2,0,1,1,0,0,15,2,1,3,5,8,5,6,6,0,0,10,10,1,103.7974006116208,4,3,4,4,3,1,6,804,1,0,324,7.029087564149662,2,5,1,3,7.029087564149662,903,0,7.616775808698373,1,0,2,1,3,1,4,7,4,1,4,3,6.0,2,2,577,3,3,2,0,211,0,0,0,0,0,0,2,0,3,2,3,0,1,0
9,3,4.290459441148391,9.105090961257085,1,2,0,1,1,0,0,8,2,1,3,3,6,5,52,52,0,0,1,1,2,74.0,3,3,2,4,3,1,2,616,1,0,580,7.087573705557973,2,4,1,2,7.087573705557973,0,0,7.087573705557973,1,0,1,0,2,1,3,6,4,1,4,3,52.0,2,1,297,3,3,2,0,44,0,0,0,0,0,0,2,0,5,2,3,0,0,0
1,1,3.9318256327243257,8.517393171418904,1,2,0,1,1,0,0,0,4,1,3,2,5,6,66,57,0,0,3,2,1,0.0,3,3,2,3,3,3,4,116,1,0,604,6.580639137284949,2,1,0,1,6.6895992691789665,0,0,6.6895992691789665,0,0,1,0,2,1,3,5,4,0,0,1,66.0,1,2,360,3,3,2,0,0,1,0,0,0,0,0,2,0,12,2,3,0,0,0
12,3,4.394449154672439,9.286745703178589,1,2,0,1,1,0,0,12,3,1,3,5,5,5,38,38,1,0,2,6,2,263.0,3,3,2,3,3,1,3,493,4,1,0,6.660575149839686,2,5,1,3,6.660575149839686,840,0,7.390798521735676,0,0,2,1,4,1,3,7,3,0,0,3,38.0,3,2,462,3,3,2,208,0,0,0,0,0,0,2,2,0,4,2,3,0,0,0
9,3,3.912023005428146,9.947360886980098,1,2,3,1,1,4,0,18,3,1,3,3,8,5,1,0,0,0,10,10,1,0.0,4,3,4,5,3,2,6,1721,1,0,356,7.639161171659173,2,5,1,3,7.6487397889562425,0,0,7.6487397889562425,1,0,1,1,1,1,5,8,4,1,5,3,1.0,3,3,1134,3,3,2,192,267,0,0,0,0,0,0,2,0,1,3,4,0,0,0
11,3,4.23410650459726,8.964567702601611,1,2,1,1,1,0,0,21,2,1,4,3,9,5,0,0,2,0,3,2,2,362.0,5,3,4,5,3,1,1,0,1,0,1869,7.533693709848633,2,5,1,3,7.533693709848633,0,0,7.533693709848633,0,0,2,0,2,1,5,6,4,1,4,3,0.0,2,2,617,3,3,2,210,54,0,0,0,0,0,0,2,0,12,3,4,0,0,0
12,3,4.260984651952867,9.32500744695431,1,2,1,1,1,2,0,13,2,1,3,5,7,5,8,7,0,0,10,10,1,0.0,4,3,4,4,3,1,1,0,1,0,930,6.836259277277067,2,4,1,3,6.863803391452954,930,0,7.54274354536855,0,0,2,1,4,1,4,10,4,1,3,3,8.0,3,2,431,3,3,2,89,0,0,0,0,0,0,0,2,0,7,2,3,1,0,0
9,0,3.9318256327243257,9.105090961257085,1,2,0,1,1,0,0,0,2,1,3,3,2,3,57,56,0,0,0,0,1,0.0,3,3,2,3,3,3,4,50,1,0,430,6.175867270105761,2,3,0,2,6.175867270105761,0,0,6.175867270105761,1,0,0,0,1,1,3,4,4,0,0,1,48.0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,2,0,10,2,1,0,0,0
3,3,4.290459441148391,9.286560397887591,1,2,0,1,1,0,0,6,2,1,1,3,4,5,39,39,0,0,3,2,1,0.0,3,3,0,3,3,1,1,0,1,0,0,0.0,2,3,1,3,7.167809184316444,0,0,7.167809184316444,0,0,2,0,2,2,3,6,4,0,0,0,39.0,1,2,516,3,3,2,0,0,0,0,0,0,0,0,1,1,10,2,3,0,0,0
9,3,4.219507705176107,9.09133158539398,1,2,0,1,1,0,1,3,2,1,3,3,4,6,71,51,0,0,3,2,1,0.0,3,3,2,3,3,2,5,690,1,0,126,6.705639094860003,2,5,1,3,6.705639094860003,0,0,6.705639094860003,1,0,1,0,2,1,3,3,4,1,4,1,51.0,1,1,288,2,2,2,0,0,0,0,0,0,0,0,2,0,5,2,3,0,0,0
9,3,4.418840607796598,9.382695764458287,1,2,1,1,1,0,0,12,3,1,3,3,7,5,31,31,0,0,7,7,2,206.0,3,3,2,4,3,1,5,704,1,0,567,7.148345743900068,2,3,1,3,7.379008127628304,0,0,7.379008127628304,0,0,2,0,3,1,3,7,4,1,3,3,31.0,2,2,478,3,3,2,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0
12,3,4.543294782270004,9.23620303150191,1,2,1,1,1,0,0,13,2,1,3,5,6,5,8,8,0,0,10,10,2,318.0,3,3,4,4,3,1,1,0,1,0,936,6.842683282238422,2,5,1,3,6.870053411798126,830,0,7.491645473605133,1,0,2,1,3,1,3,8,4,1,3,3,8.0,3,2,451,3,3,2,0,0,0,0,0,0,0,0,2,0,5,2,3,0,0,0
12,3,4.260984651952867,9.584796293210003,1,2,1,1,1,2,0,22,2,1,3,5,8,7,13,13,0,0,3,2,1,0.0,4,4,4,4,4,1,6,1012,1,0,326,7.199678345691172,2,5,1,3,7.210079628170788,1168,0,7.83241092718792,1,0,2,1,5,1,4,10,4,1,3,3,13.0,2,3,796,3,3,2,209,55,0,0,0,0,0,0,2,0,11,2,1,1,0,0
8,3,4.2626798770413155,9.007489523929735,1,2,0,1,1,0,0,8,2,1,3,4,5,6,47,47,0,0,6,6,2,128.0,3,4,2,3,3,3,5,748,4,1,102,7.0431599159883405,2,3,1,3,7.0431599159883405,0,0,7.0431599159883405,1,0,1,0,3,1,3,6,4,1,3,3,47.0,2,1,796,3,3,2,86,0,0,0,0,0,0,0,2,0,3,2,3,0,0,0
7,3,3.9512437185814275,9.194515821629212,1,2,0,1,1,0,0,7,1,1,3,5,5,6,87,10,0,0,3,1,1,0.0,3,3,1,3,2,1,1,0,1,0,612,6.418364935936212,2,5,1,3,6.898714534329988,1611,0,7.86403565907245,0,0,3,1,4,1,3,8,4,0,0,4,10.0,2,2,621,3,3,2,183,0,1,0,0,0,0,0,2,0,5,2,3,0,0,0
5,3,4.189654742026425,8.769662508112274,1,2,0,1,1,0,0,4,3,1,3,1,6,5,67,56,0,0,3,2,1,0.0,3,3,1,3,3,1,1,0,1,0,972,6.880384082186005,2,4,1,3,6.880384082186005,605,0,7.363913501405819,0,0,1,0,3,1,2,6,4,1,4,1,67.0,1,1,312,3,3,2,0,0,0,0,0,0,0,0,2,0,10,2,3,0,0,0
9,3,4.394449154672439,9.0455836463617,1,2,0,1,1,2,0,6,2,1,3,3,5,6,44,44,2,0,6,6,1,0.0,3,3,2,3,3,1,6,630,1,0,340,6.878326468291325,2,3,1,3,6.878326468291325,0,0,6.878326468291325,1,0,1,0,2,1,3,5,4,0,0,1,11.0,1,2,624,3,3,2,0,24,0,0,1,0,0,0,2,0,7,2,3,0,0,0
9,3,5.017279836814924,12.279536839074337,1,2,2,2,1,0,2,19,2,1,3,3,7,5,44,44,2,0,8,8,1,0.0,3,3,2,4,3,4,5,1236,3,1,80,7.667158255319148,1,3,1,3,7.619233416226805,0,0,7.619233416226805,2,0,2,0,3,1,3,8,4,2,4,3,44.0,2,2,513,3,3,2,0,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0
9,3,4.127134385045092,8.97853441008332,1,2,0,1,1,0,0,8,2,1,3,3,6,8,40,4,0,0,7,7,1,0.0,3,3,2,3,3,1,6,439,2,1,115,6.934397209928558,2,4,1,3,6.934397209928558,0,0,6.934397209928558,1,0,1,0,3,1,4,5,4,0,0,1,40.0,2,2,440,3,3,2,171,48,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,3.9318256327243257,9.149103062504993,1,2,0,1,1,0,0,3,2,1,3,3,5,9,62,1,2,0,10,10,1,0.0,3,5,2,3,3,1,1,0,1,0,698,6.54965074223381,2,5,1,3,6.54965074223381,0,0,6.54965074223381,0,1,1,0,2,1,3,4,4,0,0,3,30.704032258064444,1,0,0,3,3,2,0,200,0,0,0,0,0,0,2,0,6,2,3,0,0,1
9,3,4.143134726391533,11.167077412430533,1,2,1,2,1,0,1,17,2,1,3,3,7,5,31,31,0,1,7,7,1,0.0,3,3,2,4,3,4,5,655,1,0,878,7.335633981927201,2,3,1,3,7.335633981927201,0,0,7.335633981927201,1,0,2,0,2,1,4,5,4,2,3,3,31.0,1,2,576,3,3,2,200,54,0,0,0,0,0,0,2,0,12,2,3,0,0,0
5,1,4.260984651952867,9.422139821589736,1,2,1,1,1,0,0,5,1,1,3,1,5,6,66,57,0,0,3,2,1,0.0,3,3,2,3,3,1,3,360,1,0,360,6.580639137284949,2,3,1,3,6.75110146893676,0,1,7.232010331664759,0,0,1,1,2,1,3,7,4,0,0,1,16.0,1,2,660,3,3,2,237,0,0,0,0,0,0,0,2,0,5,2,3,1,0,0
11,4,4.0943445622221,8.36240897761537,1,1,3,1,1,0,0,18,2,1,4,3,7,5,4,4,0,0,3,2,1,0.0,4,3,4,4,3,2,6,16,1,0,1375,7.238496840894365,2,5,1,3,7.238496840894365,0,0,7.238496840894365,0,0,2,0,2,1,4,5,4,0,0,3,4.0,2,2,530,3,3,2,156,158,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.23410650459726,9.181735114965848,1,2,0,1,1,0,0,8,2,1,3,3,5,6,60,14,2,0,3,2,1,0.0,3,3,2,3,3,2,6,49,3,1,0,6.983789965258135,2,4,1,2,6.983789965258135,0,0,6.983789965258135,1,0,1,0,2,1,4,5,4,0,0,3,60.0,1,1,240,3,3,2,366,0,1,0,0,0,0,0,2,0,4,2,3,0,0,0
9,3,4.260984651952867,8.832587702434553,1,2,1,1,1,0,0,19,2,1,3,3,8,5,8,7,0,0,10,10,2,136.0,4,3,4,5,3,1,6,1005,1,0,262,7.145196134997171,2,5,1,3,7.167809184316444,0,0,7.167809184316444,1,0,2,0,2,1,4,6,4,0,0,3,8.0,3,2,471,3,3,2,192,25,0,0,0,0,0,0,2,0,6,2,3,1,0,0
9,3,4.330733340286331,9.18512512283512,1,2,0,1,1,0,0,8,2,1,3,3,6,6,49,49,0,0,3,2,2,243.0,3,3,2,3,3,1,3,608,1,0,834,7.274479558773871,2,4,1,3,7.274479558773871,0,0,7.274479558773871,0,0,1,1,4,1,3,7,4,0,0,3,49.0,2,1,301,3,3,2,0,0,1,0,0,0,0,0,1,1,4,0,3,0,0,0
7,2,4.02535169073515,9.050875597325156,1,2,0,0,1,0,0,7,2,1,3,5,5,6,97,58,0,0,3,2,1,0.0,3,3,4,3,3,3,1,0,1,0,940,6.846943139585379,2,3,0,2,6.932447891572509,940,0,7.583247524303362,0,0,1,1,4,1,3,7,4,0,0,3,29.704032258064444,1,0,0,3,3,0,0,192,0,0,0,0,0,0,2,0,11,2,1,0,0,1
9,3,4.382026634673881,9.163458386076051,1,2,1,1,1,0,0,21,2,1,3,3,7,5,0,0,0,0,10,10,3,268.0,4,3,4,4,3,1,1,0,1,0,1502,7.315218389752975,2,5,1,3,7.315218389752975,0,0,7.315218389752975,0,0,2,0,3,1,4,7,4,0,0,3,0.0,2,2,644,3,3,2,0,114,0,0,0,0,0,0,2,0,9,3,4,0,0,0
9,3,4.394449154672439,9.38437770918244,1,2,1,1,1,2,0,8,2,1,3,3,6,5,51,51,0,0,6,6,2,387.0,3,3,2,3,3,1,3,1040,1,0,352,7.239214973779806,2,3,1,2,7.239214973779806,0,0,7.239214973779806,1,0,1,1,3,1,3,6,4,2,4,3,51.0,2,2,458,3,3,2,0,0,0,0,1,0,0,0,2,0,6,2,3,0,0,0
3,3,4.290459441148391,9.285355075781629,1,2,0,1,1,0,0,6,2,1,1,3,4,5,42,42,2,0,6,6,1,0.0,3,3,2,3,3,1,1,0,1,0,1768,7.478169694159785,2,3,0,3,7.478169694159785,0,0,7.478169694159785,0,0,2,0,4,2,3,8,4,0,0,3,31.704032258064444,1,0,0,3,3,2,0,0,0,0,0,0,0,0,2,0,4,2,3,0,0,1
9,3,4.260984651952867,10.505094936455558,1,2,1,2,1,0,1,17,2,1,3,3,5,5,42,42,0,0,1,1,0,621.0,3,4,2,3,3,3,3,812,1,0,812,7.393263094763838,2,2,1,3,7.367077059881012,0,0,7.367077059881012,0,1,2,0,4,1,3,7,4,0,0,3,42.0,1,2,390,3,3,0,168,198,0,0,0,0,0,0,2,0,6,2,3,1,0,0
9,3,4.260984651952867,9.455088847042777,1,2,1,1,1,4,0,8,2,1,3,3,6,8,47,9,2,0,3,2,1,0.0,3,4,2,3,3,2,4,498,1,0,460,6.8658910748834385,2,3,1,3,6.8658910748834385,0,0,6.8658910748834385,0,0,1,0,2,1,3,5,4,0,0,3,47.0,2,1,301,3,3,2,0,0,0,0,0,0,0,0,0,1,4,2,3,1,0,0
9,3,4.110873864173311,8.881975184248867,1,2,0,2,1,0,0,15,2,1,3,3,5,5,37,37,2,0,3,2,1,0.0,3,3,2,3,3,3,3,777,1,0,117,6.796823718274855,2,3,1,3,6.796823718274855,0,0,6.796823718274855,0,0,1,0,2,1,3,6,4,0,0,1,24.0,2,2,600,3,3,2,215,0,0,0,0,0,0,0,2,0,9,2,3,0,0,0
11,1,4.260984651952867,8.412054873292933,1,2,0,1,1,1,0,9,2,1,4,3,6,5,10,10,2,0,10,10,2,425.0,3,3,4,5,3,1,6,883,1,0,341,7.110696122978827,2,5,1,3,7.110696122978827,0,0,7.110696122978827,1,0,2,0,2,1,3,5,4,0,0,3,10.0,3,2,402,3,3,2,0,304,0,0,0,0,0,0,2,0,6,2,3,1,0,0
12,3,4.574710978503383,9.431481920619719,1,2,0,1,1,0,0,21,2,1,3,5,10,5,1,0,0,0,10,10,3,272.0,5,3,4,5,3,3,6,1280,1,0,402,7.428333194190806,2,5,1,3,7.463363045520021,590,0,7.75491027202143,1,0,2,1,3,1,5,9,4,1,5,4,0.0,3,3,846,3,3,2,196,134,0,0,0,0,0,0,2,0,8,3,4,0,0,0
11,3,3.784189633918261,8.065579427282092,1,2,0,1,1,0,0,14,2,1,4,3,8,5,6,5,0,0,10,10,2,16.0,4,3,4,4,3,1,6,24,1,0,1232,7.136483208590247,2,5,1,3,7.146772179452637,0,0,7.146772179452637,0,0,2,0,2,1,4,6,4,1,3,3,6.0,3,2,430,3,3,2,146,20,0,0,1,0,0,0,2,0,4,2,3,0,0,0
9,3,4.543294782270004,9.636065519091707,1,2,1,3,1,2,0,19,2,1,3,3,8,5,1,0,0,0,10,10,3,100.0,4,3,4,5,3,4,6,80,1,0,1652,7.457609289715606,2,5,1,3,7.482681828154651,0,0,7.482681828154651,1,0,2,0,3,1,4,7,4,1,4,3,1.0,3,3,712,3,3,2,0,0,0,0,0,0,0,0,2,0,5,3,4,0,0,0
12,3,4.189654742026425,9.043340831280013,1,2,0,1,1,0,0,15,2,1,3,5,6,5,1,0,0,0,10,10,1,0.0,4,3,4,4,3,1,1,0,1,0,728,6.591673732008658,2,5,1,3,6.591673732008658,728,0,7.284134806195205,0,0,2,1,3,1,4,8,4,1,4,3,1.0,3,2,390,3,3,2,0,24,0,0,0,0,0,0,2,0,7,3,4,0,0,0
9,3,4.382026634673881,9.09504174761272,1,2,0,1,1,2,0,8,2,1,3,3,6,6,47,47,2,0,8,8,1,0.0,3,3,2,3,3,2,5,655,1,0,0,6.486160788944089,2,5,1,3,7.085901464365611,0,0,7.085901464365611,0,1,1,0,3,1,3,6,4,1,2,4,52.0,3,2,539,3,3,2,0,0,1,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.204692619390966,9.096499555552423,1,2,0,1,1,0,0,8,2,1,3,3,5,7,54,1,0,0,1,1,1,0.0,3,3,2,3,3,1,4,643,1,0,365,6.9167150203536085,2,4,1,3,6.9167150203536085,0,0,6.9167150203536085,1,0,1,0,2,1,4,6,4,0,0,3,54.0,1,1,240,3,3,2,0,18,0,0,0,0,0,0,2,0,5,2,3,0,0,0
11,3,3.784189633918261,8.065579427282092,1,2,0,1,1,0,0,14,2,1,4,3,7,5,4,3,0,0,10,10,2,16.0,4,3,4,4,3,3,6,16,1,0,1357,7.2254814727822945,2,5,1,3,7.349873704738337,0,0,7.349873704738337,0,0,2,0,2,1,4,7,4,1,3,3,4.0,3,2,430,3,3,2,143,20,0,0,0,0,0,0,2,0,5,2,3,0,0,0
7,3,4.574710978503383,9.48288342558516,1,2,0,1,1,0,0,16,2,1,3,5,5,5,92,56,0,0,1,1,1,0.0,3,3,1,4,3,2,1,0,1,0,747,6.617402977974478,2,4,1,1,6.794586580876499,892,0,7.487173694213739,0,0,1,1,4,1,3,9,4,0,0,1,92.0,1,1,180,2,2,0,203,40,0,0,0,0,0,0,2,0,7,2,3,0,0,0
1,1,4.060443010546419,8.915969311373605,1,0,0,0,1,0,0,0,2,1,3,2,7,7,77,57,0,0,1,1,1,0.0,3,3,4,3,3,1,1,0,1,0,637,6.45833828334479,2,5,1,1,7.011213987350367,0,0,7.011213987350367,0,0,1,0,3,1,4,6,4,1,4,3,77.0,1,1,280,3,3,0,0,0,1,0,0,0,0,4,2,0,6,2,3,0,0,0
8,3,4.30406509320417,9.183585634667363,1,2,0,1,1,0,0,19,2,1,3,4,5,5,2,1,0,0,10,10,1,0.0,3,3,4,4,3,1,1,0,1,0,384,5.953243334287785,2,4,1,3,6.626717749249025,640,0,7.240649694255466,0,0,2,1,3,1,4,7,4,0,0,4,1.0,3,2,400,3,3,2,100,0,0,0,0,0,0,0,2,0,5,2,3,0,0,0
12,3,4.394449154672439,9.25167423546916,1,2,0,1,1,0,0,12,2,1,3,5,7,5,22,22,0,0,6,6,2,42.0,3,3,2,4,3,1,6,394,1,0,586,6.8885724595653635,2,3,1,3,6.8885724595653635,734,0,7.44716835960004,0,0,2,1,3,1,3,7,4,1,3,3,22.0,1,2,496,3,3,2,228,66,1,0,0,0,0,3,1,1,3,2,3,0,0,0
9,3,4.260984651952867,9.028818495352793,1,2,1,1,1,0,0,8,2,1,3,3,5,7,48,48,0,0,3,2,1,0.0,3,3,0,3,3,1,1,0,1,0,0,0.0,2,3,1,3,6.78332520060396,0,0,6.78332520060396,0,0,1,0,3,1,3,5,4,0,0,3,48.0,2,1,294,3,3,2,0,0,0,0,0,0,0,3,1,1,7,2,3,1,0,0
0,3,4.02535169073515,8.585038738311304,1,2,1,1,1,0,0,4,2,1,3,3,3,2,70,44,0,0,1,7,1,0.0,3,1,2,3,3,1,1,0,1,0,728,6.591673732008658,2,5,1,3,7.175489713624222,0,0,7.175489713624222,0,0,1,0,3,1,2,6,2,0,0,3,31.704032258064444,1,0,0,3,3,2,263,0,0,0,0,0,0,2,1,1,5,2,3,0,0,1
4,3,4.330733340286331,9.283869605264298,1,2,0,1,1,2,0,10,2,1,4,5,6,6,29,29,0,0,7,7,1,0.0,3,3,2,4,3,1,1,0,1,0,626,6.440946540632921,2,3,1,3,6.440946540632921,591,0,7.1049654482698426,0,0,1,1,3,1,3,6,4,1,3,3,29.0,2,1,288,3,3,2,0,28,0,0,0,0,0,0,2,0,4,2,3,0,0,0
9,3,4.189654742026425,9.079776001955066,1,2,0,1,1,0,0,15,2,1,3,3,5,5,13,13,0,0,10,10,1,0.0,3,3,4,4,3,1,6,495,1,0,495,6.898714534329988,2,4,1,3,6.898714534329988,0,0,6.898714534329988,0,0,1,0,3,1,3,5,4,0,0,3,11.0,1,1,299,3,3,2,0,64,0,0,0,0,0,0,2,0,4,2,3,0,0,0
12,3,4.6913478822291435,9.504426892100957,1,2,0,1,1,0,0,21,2,1,3,5,8,5,2,1,0,0,10,10,3,132.0,4,3,4,5,3,3,1,0,1,0,1117,7.0192966537150445,2,5,1,3,7.0326242610280065,1320,0,7.8050670442584895,0,0,3,1,4,1,4,9,4,1,4,4,2.0,3,3,691,3,3,2,113,32,0,0,0,0,0,0,2,0,9,2,3,0,0,0
11,1,4.260984651952867,8.397508348470257,1,2,0,1,1,0,0,15,2,1,4,3,6,5,6,6,0,0,10,10,2,170.0,4,3,4,4,3,3,6,685,1,0,163,6.744059186311348,2,5,1,3,6.744059186311348,0,0,6.744059186311348,1,0,1,0,1,1,4,4,4,0,0,3,6.0,3,2,420,3,3,2,140,0,0,0,0,0,0,0,2,0,5,2,3,1,0,0
7,2,4.007333185232471,8.799360083179907,1,2,0,1,1,0,0,3,0,1,3,5,6,6,84,59,1,0,1,1,1,0.0,3,4,1,3,3,1,4,551,1,0,121,6.511745329644728,2,3,0,3,6.548219102762372,672,0,7.222566018822171,1,0,2,0,3,1,3,6,4,0,0,1,79.0,1,1,300,3,3,2,147,0,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,4,4.330733340286331,8.969923491991516,1,2,1,1,1,0,0,18,2,1,3,3,6,5,0,0,0,0,10,10,1,0.0,4,3,4,4,3,1,6,27,1,0,1191,7.105786129481271,2,5,1,3,7.105786129481271,0,0,7.105786129481271,0,0,2,0,2,1,4,4,4,0,0,3,0.0,3,2,676,3,3,2,0,102,0,0,0,0,0,0,2,0,9,3,4,0,0,0
7,3,4.382026634673881,9.352447388601012,1,2,1,0,1,0,1,16,2,1,3,2,6,7,86,14,0,0,3,2,1,0.0,3,3,1,5,3,1,1,0,1,0,588,6.3784261836515865,2,2,1,3,7.261225091971921,748,1,7.846198815497425,0,0,2,0,3,1,3,11,3,1,4,1,15.0,3,2,672,3,3,2,431,0,0,0,0,0,0,0,2,0,9,2,3,0,0,0
11,4,3.6375861597263857,8.106816038947052,1,1,1,1,1,0,0,18,2,1,4,3,8,5,1,1,0,0,3,2,1,0.0,4,3,4,4,3,1,6,1039,1,0,208,7.129297548929373,2,5,1,3,7.129297548929373,0,0,7.129297548929373,1,0,1,1,1,1,4,4,4,1,4,3,1.0,3,2,550,3,3,2,0,84,0,0,0,0,0,0,2,0,4,2,3,0,0,0
12,3,4.260984651952867,9.411483683010726,1,2,1,1,1,2,0,12,5,1,3,5,6,7,31,13,0,0,6,6,2,424.0,3,4,2,4,4,1,5,896,1,0,434,7.193685818395112,2,3,1,3,7.341483852363161,1330,0,7.96311205897929,1,0,2,1,4,1,3,11,4,1,3,3,31.0,3,2,619,3,3,2,550,282,0,0,0,0,0,0,2,0,7,2,3,1,0,0
11,1,4.174387269895637,8.628376720376853,1,2,1,3,1,0,1,16,2,1,4,3,8,5,0,0,2,0,9,9,3,186.0,5,3,4,5,3,4,6,1480,1,0,120,7.3783837129967145,2,5,1,3,7.410347097821024,0,0,7.410347097821024,1,1,2,0,2,1,4,5,4,1,4,3,0.0,3,2,482,3,3,2,162,53,0,1,0,0,0,0,2,0,11,3,4,0,0,0
9,3,4.663439094112067,9.371778717853713,1,2,1,1,1,0,0,12,2,1,3,3,6,6,33,33,2,0,7,7,2,480.0,3,3,2,4,3,1,4,705,1,0,1139,7.520234556474628,2,5,1,3,7.520234556474628,0,0,7.520234556474628,0,0,2,0,3,1,3,7,4,1,3,3,33.0,2,2,546,3,3,2,0,122,0,0,0,0,0,3,2,0,1,0,3,0,0,0
12,3,4.330733340286331,9.177403871729918,1,2,0,1,1,0,0,18,2,1,3,5,7,5,4,4,0,0,10,10,1,0.0,4,3,4,4,3,2,6,341,1,0,772,7.01571242048723,2,5,1,3,7.01571242048723,858,0,7.586803535162581,0,0,2,1,3,1,4,8,4,1,4,3,4.0,2,2,689,3,3,2,0,48,0,0,0,0,0,0,2,0,2,2,3,0,0,0
12,3,4.110873864173311,9.002577922700276,1,2,1,1,1,0,0,13,3,1,3,5,6,5,9,9,0,0,10,10,2,16.0,3,3,4,4,3,1,1,0,1,0,982,6.890609120147166,2,5,1,3,6.915723448631314,793,0,7.496097345175956,0,0,2,1,3,1,3,7,4,1,3,3,9.0,3,2,463,3,3,2,100,63,0,0,0,0,0,0,2,0,6,2,3,0,0,0
12,3,4.394449154672439,9.204221690968005,1,2,0,1,1,0,0,10,2,1,3,5,7,5,17,16,0,0,3,2,2,246.0,4,3,4,4,3,1,6,750,1,0,300,6.957497370876951,2,5,1,3,6.968850378341948,887,0,7.575584651557793,1,0,2,1,3,1,4,8,4,1,3,3,17.0,3,2,574,3,3,2,156,90,0,0,0,0,0,4,2,0,6,2,3,0,0,0
1,1,3.091042453358316,7.307872780763706,1,2,0,1,1,0,0,1,2,1,4,0,4,6,38,38,0,0,9,9,1,0.0,3,3,2,4,3,3,2,150,6,1,0,6.447305862541213,2,5,1,3,6.447305862541213,0,0,6.447305862541213,1,0,1,0,1,1,3,3,4,0,0,3,31.704032258064444,1,0,0,3,3,2,96,24,0,0,0,0,0,0,2,0,5,2,3,0,0,1
9,3,4.48863636973214,9.457512901089753,1,2,1,1,1,0,0,15,2,1,3,3,7,5,6,6,0,0,10,10,2,99.0,4,3,4,4,3,2,6,922,1,0,572,7.3098814858247865,2,5,1,3,7.3098814858247865,0,0,7.3098814858247865,1,0,2,0,3,1,4,6,4,1,3,3,6.0,2,2,530,3,3,2,192,36,0,0,0,0,0,0,2,0,9,2,3,0,0,0
