MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
9,3,4.260984651952867,9.4372368721597,1,2,1,1,1,2,0,12,2,1,3,3,6,7,26,26,0,0,3,2,2,310.0,4,4,2,4,3,1,4,678,1,0,762,7.273092595999522,2,5,1,3,7.273092595999522,0,0,7.273092595999522,0,0,2,0,3,1,4,7,4,1,3,3,26.0,3,2,467,3,3,2,0,0,1,0,0,0,0,0,2,0,4,2,3,1,0,0
9,3,4.276666119016055,9.143559338285831,1,2,0,1,1,0,0,8,2,1,3,3,4,5,36,36,0,0,3,2,1,0.0,3,3,2,3,3,1,1,0,1,0,864,6.762729506931879,2,4,1,3,6.762729506931879,0,0,6.762729506931879,0,0,1,0,3,1,3,5,4,0,0,3,34.0,1,1,280,3,3,2,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,0
9,3,4.3694478524670215,9.224341891611996,1,2,0,1,1,0,0,12,3,1,3,3,7,5,11,10,2,0,10,10,1,0.0,4,3,4,5,3,1,2,144,6,1,379,7.409136443920128,2,5,1,3,7.427144133408616,0,0,7.427144133408616,1,0,2,0,3,1,4,7,0,1,3,3,11.0,3,2,583,3,3,2,78,73,0,0,0,0,0,0,2,0,6,2,3,0,0,0
5,3,4.110873864173311,9.200391041122515,1,2,0,1,1,0,0,7,2,1,3,1,6,7,69,59,0,0,10,10,1,0.0,3,3,1,3,3,1,1,0,1,0,778,6.658011045870748,2,3,1,3,6.851184927493743,545,0,7.306531398939505,0,0,2,0,3,1,3,7,4,1,4,1,69.0,1,1,240,3,3,2,335,0,0,0,0,0,0,2,2,0,7,2,3,0,0,0
9,3,4.189654742026425,9.042040056544483,1,2,0,1,1,0,0,10,2,1,3,3,7,5,7,6,0,0,10,10,2,108.0,3,3,4,4,3,1,1,0,1,0,1349,7.2078598714324755,2,5,1,3,7.2078598714324755,0,0,7.2078598714324755,0,0,2,0,3,1,3,6,4,0,0,3,7.0,1,2,539,3,3,2,120,55,0,0,0,0,0,4,2,0,12,2,3,0,0,0
9,1,3.9318256327243257,8.699681400989514,1,2,0,1,1,2,0,5,2,1,3,3,4,7,54,8,0,0,3,2,1,0.0,3,3,2,3,3,1,1,0,1,0,901,6.804614520062624,2,5,1,3,6.804614520062624,0,0,6.804614520062624,0,0,1,0,2,1,3,4,4,0,0,1,54.0,1,1,281,2,3,2,0,0,0,0,0,0,0,0,2,0,8,2,3,0,0,0
12,3,4.189654742026425,8.875426919818963,1,2,0,1,1,0,0,10,2,1,3,5,6,5,14,14,0,0,10,10,1,0.0,4,4,4,4,3,1,5,387,1,0,374,6.635946555686647,2,5,1,3,6.698268054115413,793,0,7.38025578842646,0,0,2,1,3,1,4,7,4,0,0,3,14.0,2,2,484,3,3,2,0,124,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.394449154672439,9.546884034617925,1,2,0,1,1,0,0,16,2,1,3,3,6,8,59,5,0,0,6,6,1,0.0,3,4,2,3,3,1,1,0,1,0,1092,6.996681488176539,2,5,1,3,7.050122520269059,0,0,7.050122520269059,0,1,1,0,3,1,4,6,4,1,4,3,59.0,1,1,300,3,3,2,0,36,0,0,0,0,0,4,2,0,8,2,2,0,0,0
1,1,3.58351893845611,8.209580483475577,1,2,0,1,1,0,0,3,2,1,4,4,5,5,1,1,0,0,10,10,2,80.0,3,3,4,4,3,4,6,547,1,0,0,6.306275286948016,2,4,1,3,6.9782137426306985,0,0,6.9782137426306985,1,0,1,0,2,1,3,5,4,0,0,2,1.0,3,2,525,3,3,2,0,28,0,0,0,0,0,0,2,0,5,2,3,0,0,0
9,3,4.260984651952867,9.952325334619427,1,2,0,0,1,2,0,16,2,1,3,3,6,5,54,54,2,0,1,1,2,184.0,3,4,2,4,3,2,5,35,3,1,905,7.501082124259871,2,3,1,3,7.723120092266331,0,0,7.723120092266331,1,0,2,0,3,1,4,7,4,2,4,2,54.0,1,2,450,3,3,2,166,120,1,0,0,0,0,3,2,0,10,0,1,1,0,0
9,3,4.127134385045092,9.082620630373812,1,2,1,1,1,0,0,15,2,1,3,3,5,7,32,1,0,0,6,6,1,0.0,3,3,2,4,3,2,2,532,3,1,364,6.947937068614969,2,3,1,3,6.947937068614969,0,0,6.947937068614969,0,0,2,0,3,1,4,5,4,0,0,1,32.0,1,2,484,3,3,2,0,0,0,0,1,0,0,0,2,0,9,2,3,0,0,0
3,3,4.110873864173311,9.465060106725137,1,2,0,1,1,0,0,6,1,1,1,0,4,4,39,39,0,0,7,7,1,0.0,3,3,2,4,3,3,6,1198,1,0,0,7.089243155027514,2,3,1,3,7.138073034044347,0,0,7.138073034044347,2,0,0,2,0,2,3,6,4,0,0,0,39.0,1,2,400,2,3,2,120,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
12,3,4.260984651952867,8.94715577112479,1,2,1,1,1,0,0,13,2,1,3,5,6,5,13,12,0,0,6,6,2,112.0,3,3,4,4,3,1,5,518,1,0,179,6.548219102762372,2,4,1,3,6.548219102762372,804,0,7.31455283232408,0,0,2,1,3,1,4,6,4,1,3,3,13.0,3,2,420,3,3,2,190,63,0,0,0,0,0,0,2,0,5,2,3,1,0,0
